ts,traffic,traffic_scaled,hour,week_day
2022-07-27 20:30:00+00:00,11103285342,1.4231443990454742,20,2
2022-07-27 21:00:00+00:00,10594974363,1.3496150050817624,21,2
2022-07-27 21:30:00+00:00,8723197394,1.0788543253959446,21,2
2022-07-27 22:00:00+00:00,8493743010,1.0456627507598264,22,2
2022-07-27 22:30:00+00:00,6721676199,0.789325579108774,22,2
2022-07-27 23:00:00+00:00,8785022311,1.0877975685417252,23,2
2022-07-27 23:30:00+00:00,6788409489,0.7989788397575168,23,2
2022-07-28 00:00:00+00:00,5629458873,0.6313315924051229,0,3
2022-07-28 00:30:00+00:00,4079949978,0.40718839129844214,0,3
2022-07-28 01:00:00+00:00,6157070400,0.7076528945829745,1,3
2022-07-28 01:30:00+00:00,8762109253,1.084483095043809,1,3
2022-07-28 02:00:00+00:00,7786527423,0.9433609401318078,2,3
2022-07-28 02:30:00+00:00,8756880256,1.0837266978847224,2,3
2022-07-28 03:00:00+00:00,4122415189,0.41333116876808074,3,3
2022-07-28 03:30:00+00:00,6091454821,0.6981613156917618,3,3
